# 1. u 2. Re W 3. Im W
# f(z) = 1/sqrt(z^2 + 1) at z = 1 + iy

-3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648200000000000000000000e+00	4.484717886044962708627715567730537863030534980108002166945132845582880306022030496655727478280908920359925380368448362862334619020193074006256729378261635179486222996182106970019871646519893694066394617650910807104589325307579460131136794673369409677765901143841472549451734875006057755652302890261909e-563	6.696803630124570636862293499394210341679482315059380634570208767760330195204963803356657673463705620775504249215763910699187406508501423261559337904480197191726101056434526350715101806384415672640767852299130193219844450394886813137803087973878653708204107401777070546638807031316360706545168432604237e-282
-3.135456730438250673543771032921535105126471802891951317418352903650965202367681246677589444823870745583745453531811052141923739444297553750804020815534480177767764016563848797431525348442044757752783562154535954229085919866505969233330168354401531592916848472066187965117074533041500000000000000000000e+00	9.412491588068826830012157819773785581543427188147691743471706226850278724754632447021234452474899669483125388475062259887629334781777222820512595515167837545730826973913958540314232700872570010007176781495122993951949119968588724850138129875999316343259293951272392281438362665534173444454990972828084e-06	3.067956762422371419998508941176436393849435295142071342983943270320673737410957788627303674891369867006216711457036860173575909691676372532173706769610555738825203459253058760912373993236039277757801223059878079945356506044272596899496756920429135403796613457594867423623170387834367149592932060780683e-03
-3.129320807286708108624898682563567326055774206408796813861761214994113998449153494727144064305624423185342820550339797636753634279044525269882682222940479238085243930425759073757491052261140560575185159880260932792238393604536290232873553543531861276688048377208915581623694739434700000000000000000000e+00	3.765120660093371876907040856187354318543048808995960565016726604546102425126034729039670543957757699905211863128659727140398441540502397489646852626651162103180464618411952222213538964950467882148683307870560254953397435800956413700701115746501631225487191849810080812622011166004187483990894532591231e-05	6.135884631758669947650198685834457533831255507630073902121445273870497389549229134714035777276517784183289917832801135924858638361625162813059848936648497473116311379655947162462975821568111336116037957630488502199379265048767810169552327569122059004173009780736906827054923876116673121897464377574009e-03
-3.123184884135165543706026332205599546985076609925642310305169526337262794530625742776698683787378100786940187568868543131583529113791496788961343630346478298402723844287669350083456756080236363397586757605985911355390867342566611232416938732662190960459248282351643198130314945828000000000000000000000e+00	8.471986546000015225767221846357118417036954030629337314536425843118785924310009879050778654799666700864363292645790695678581899558824279589535473924204495696827869280779086245332675440735671301212730283382491168599739355715121900527269776840549248990260113955525423704508437158263536185803047171472070e-05	9.203754649954725072386863222120265064803966079689152505594493765569298449233457640710172475733840030461123956856595335964517599502676346494242207690662662398767044424892086282559220860496305120371629776092057394138206875667089284412943260124018783977874182494115522173068726293628996335073495744467499e-03
-3.117048960983622978787153981847631767914379013442487806748577837680411590612097990826253303269131778388537554587397288626413423948538468308040005037752477358720203758149579626409422459899332166219988355331710889918543341080596932231960323921792520644230448187494370814636935152221300000000000000000000e+00	1.506246677849374494770617835779620133538030441158539788007923362960096354207736826762887921219833889176914375865136520087776047053148889080456914407514107969938112442849387938661830546114689212806414824645466674891929943667404545336489451842326462681101351344737544541296271678056305343637100314283977e-04	1.227153772899654609897733605683888246019060743934090551170397089169859800310903045119665526953862144621466387629556622547460123120451585326437746301729330253735160153991858137749919726312112889685560152929094793847395483920148958259018326086265918826537013942999713909449365596099268739737453161627491e-02
-3.110913037832080413868281631489663988843681416959333303191986149023560386693570238875807922750885455990134921605926034121243318783285439827118666445158476419037683672011489902735388163718427969042389953057435868481695814818627253231503709110922850328001648092637098431143555358614500000000000000000000e+00	2.353742907669599850587224905113213992521784830997400539143053728026744037967507353846977459215010396681475984849867040841572059756623146539123037174893162899276409749460500051124376610466930459240148426833398596913843715744791730168644069003477108564741988573798400077946981123244861357050858110707429e-04	1.533920458587138857409203735068182904647937418216605999919269617313076356972801962258571249625915230166536570892750306002192016669765186334065498488129621474481713236313724100759740659444466689357243812461185413758966159802118809805117543932986458628745910901470739116481380310611470752738533624799618e-02
-3.104777114680537848949409281131696209772983820476178799635394460366709182775042486925362542232639133591732288624454779616073213618032411346197327852564475479355163585873400179061353867537523771864791550783160847044848288556657574231047094300053180011772847997779826047650175565007800000000000000000000e+00	3.389798868860017131708852503970582218163718441730324201443306508775326370148821158609546764377225294702462648540286284247404194236865133838652201205947832703942313470719274866937678439726025671646135410815020467496508092686814374053657415564481767697319382473543391185566693596972300086875117442097734e-04	1.840672567745810153367381165301010746449639756123795714771179533808245994736581929834896522981680371276640624742622801247209855883091235862895580003800053250870884344519229824582689676064143683616309854248845380178886971775676335218149656061389872754416966772090604526943547983168637531658169837829701e-02
-3.098641191528995284030536930773728430702286223993024296078802771709857978856514734974917161714392811193329655642983525110903108452779382865275989259970474539672643499735310455387319571356619574687193148508885825608000762294687895230590479489183509695544047902922553664156795771401100000000000000000000e+00	4.614550809663625489293487812803478693237605686971924628558598479518323710228808349489124353985516418292693882926524688939225639710489681981734564491258608402233218410335641731735870970181527156787337364021891672100482733162920193834761208746994064838026325507478306631439705737172127200243716508500364e-04	2.147407113532336449794792344793070018356906021134734690276859903930364738581506505954917868177656400897398650663591949392402058241278987631065680430794460793059985084824778568565273685238261549031984704777287591550244224731067326525728147819674173982628549270979817659995219405914951308092654097627399e-02
-3.092505268377452719111664580415760651631588627509869792522211083053006774937986983024471781196146488794927022661512270605733003287526354384354650667376473599990123413597220731713285275175715377509594746234610804171153236032718216230133864678313839379315247808065281280663415977794300000000000000000000e+00	6.028159665638528811309849840937416370099503955353577232598019393487751347082517114883416192299106028617414867057215687704791738641523688702979954340128610902708356521899822905221607135046924086381580338475865330639199310506773486901981828062902397605534018374183200694186236425908134750118623461016292e-04	2.454121070040057977531582890913369631001087174073967476711391999207771978077068044154057358459560041791501693727597030017443262693734588271918166182261038174986406942851336614237656808107106671470347631258414876727572523761460593035970447355932182837196102764777376828855176886148556356997483725039800e-02
-3.086369345225910154192792230057792872560891031026715288965619394396155571019459231074026400677900166396524389680041016100562898122273325903433312074782472660307603327459131008039250978994811180331996343960335782734305709770748537229677249867444169063086447713208008897170036184187600000000000000000000e+00	7.630811016759078291818876069830955965915223606928242045139123676680021655944632250109175154232684670070631527218577039143167534858094300270701287951514316229590823865456065021477397702490414652666022495205087835409870479036005364136510039120048407843608298412462052765911808483190939479437116220014677e-04	2.760811365752838223658113204340432693529091486079822126570192755327513485843255092740374999469487222480279025993937945254931908403640452790864842264341159719572451254135222947222584515190452748492692894856037329634855062962391156061931886007609561824478975786247119734822974024167735319211088076911516e-02
